=====================================
Time    Queue length    Rate    Drops
-------------------------------------
107.0	4956		127.1	0
107.5	4945		123.1	0
108.0	4945		126.0	0
108.5	4933		126.1	0
109.0	4921		123.1	0
109.5	4921		126.0	0
110.0	4875		123.3	0
110.5	3188		125.5	0
111.0	1037		125.3	0
111.5	639		126.8	0
112.0	577		124.8	0
112.5	514		123.5	0
113.0	470		124.8	0
113.5	359		124.9	0
114.0	395		124.5	0
114.5	432		127.1	0
115.0	466		123.3	0
115.5	518		124.6	0
116.0	600		126.4	0
116.5	661		124.0	0
117.0	619		125.9	0
117.5	671		126.2	0
118.0	680		122.9	0
118.5	762		126.5	0
119.0	826		123.2	0
119.5	897		126.2	0
120.0	958		126.3	0
120.5	874		123.3	0
121.0	997		126.6	0
121.5	1043		125.3	0
122.0	1128		122.3	0
122.5	968		126.7	0
123.0	1006		124.6	0
123.5	1079		124.5	0
124.0	1100		125.5	0
124.5	1201		126.3	0
125.0	1237		124.7	0
125.5	1224		125.2	0
126.0	1151		124.3	0
126.5	1161		125.8	0
127.0	1158		124.8	0
127.5	1160		124.1	0
128.0	1150		124.2	0
128.5	1088		124.7	0
129.0	1138		124.7	0
129.5	1152		126.4	0
130.0	1216		124.6	0
130.5	1250		125.7	0
131.0	1277		124.2	0
131.5	1378		125.8	0
132.0	1411		123.2	0
132.5	1529		126.7	0
133.0	1502		124.0	0
133.5	1494		126.7	0
134.0	1546		123.9	0
134.5	1542		126.2	0
135.0	1532		124.1	0
135.5	1608		124.9	0
136.0	1589		125.9	0
136.5	1681		124.7	0
137.0	1774		123.9	0
137.5	1812		126.4	0
138.0	1762		124.4	0
138.5	1742		125.4	0
139.0	1723		124.7	0
139.5	1726		125.3	0
140.0	1699		125.0	0
140.5	1573		122.5	0
141.0	1585		125.3	0
141.5	1580		126.7	0
142.0	1508		124.7	0
142.5	1504		124.0	0
143.0	1547		126.5	0
143.5	1565		122.7	0
144.0	1685		127.4	0
144.5	1862		122.9	0
145.0	1903		125.6	0
145.5	1919		126.0	0
146.0	1876		125.5	0
146.5	1781		123.3	0
147.0	1904		126.3	0
147.5	1997		125.9	0
148.0	2040		123.4	0
148.5	1939		125.5	0
149.0	1901		125.8	0
149.5	1903		123.1	0
150.0	1923		125.6	0
150.5	0		2498.6	0
151.0	0		2648.7	0
151.5	0		2936.3	0
152.0	0		3258.6	0
152.5	0		3486.2	0
153.0	0		3765.9	0
153.5	0		4048.2	0
154.0	0		4352.4	0
154.5	1		4650.0	0
155.0	2		4960.3	0
155.5	1		5277.4	0
156.0	1		5555.1	0
156.5	1		5817.1	0
157.0	1		6129.4	0
157.5	5		6249.1	0
158.0	10		6250.4	0
158.5	14		6250.6	0
159.0	18		6248.1	0
159.5	22		6251.7	0
160.0	25		6250.0	0
160.5	30		6249.1	0
161.0	34		6249.0	0
161.5	36		6250.7	0
162.0	40		6249.0	0
