bw	num	pct	qlen	maxq	avgq	maxd	avgd	rate
6	10	0.87	12	41.5	0.1	54	0	522.0 (0.68)
6	12	0.87	12	41.5	0.2	54	0	542.1 (0.71)
6	14	0.87	12	41.5	0.2	54	0	556.2 (0.72)
6	16	0.87	12	41.5	0.2	54	0	564.4 (0.73)
6	20	0.87	12	41.5	0.2	54	0	577.8 (0.75)
6	24	0.87	12	46.5	0.2	60	0	594.7 (0.77)
6	30	0.87	12	58.5	0.2	76	0	605.3 (0.79)
6	40	0.87	12	78.0	0.5	101	0	609.3 (0.79)
8	1	0.89	12	44.0	0.0	42	0	501.6 (0.49)
8	2	0.89	12	44.0	0.1	42	0	595.4 (0.58)
8	3	0.89	12	44.0	0.1	42	0	622.2 (0.61)
8	4	0.89	12	49.5	0.2	48	0	661.6 (0.65)
8	5	0.89	12	53.0	0.2	51	0	679.7 (0.66)
8	6	0.89	12	53.0	0.1	51	0	679.9 (0.66)
8	8	0.89	12	49.5	0.2	48	0	700.7 (0.68)
8	10	0.89	12	56.0	0.2	54	0	711.2 (0.69)
8	12	0.89	12	57.0	0.2	55	0	754.4 (0.74)
8	14	0.89	12	57.0	0.2	55	0	770.1 (0.75)
8	16	0.89	12	58.5	0.2	57	0	780.5 (0.76)
8	20	0.89	12	60.0	0.2	58	0	792.4 (0.77)
8	24	0.89	12	67.5	0.2	65	0	804.2 (0.79)
8	30	0.89	12	73.5	0.2	71	0	809.2 (0.79)
8	40	0.89	12	79.5	0.5	77	0	820.5 (0.80)
10	1	0.90	12	49.0	0.0	38	0	584.5 (0.46)
10	2	0.90	12	52.5	0.1	41	0	703.6 (0.55)
10	3	0.90	12	52.5	0.2	41	0	779.1 (0.61)
10	4	0.90	12	52.5	0.2	41	0	800.7 (0.63)
10	5	0.90	12	52.5	0.2	41	0	830.6 (0.65)
10	6	0.90	12	54.0	0.2	42	0	838.3 (0.65)
10	8	0.90	12	54.0	0.2	42	0	854.4 (0.67)
10	10	0.90	12	57.5	0.2	44	0	865.4 (0.68)
10	12	0.90	12	62.5	0.2	48	0	900.6 (0.70)
10	14	0.90	12	64.5	0.2	50	0	947.9 (0.74)
10	16	0.90	12	64.5	0.2	50	0	963.9 (0.75)
10	20	0.90	12	73.5	0.2	57	0	981.3 (0.77)
10	24	0.90	12	75.5	0.3	58	0	1003.0 (0.78)
10	30	0.90	12	88.5	0.3	69	0	1012.9 (0.79)
10	40	0.90	12	98.5	0.4	76	0	1018.1 (0.80)
12	1	0.90	12	49.0	0.0	31	0	585.8 (0.38)
12	2	0.90	12	52.5	0.1	34	0	827.3 (0.54)
12	3	0.90	12	52.5	0.2	34	0	877.6 (0.57)
12	4	0.90	12	52.5	0.2	34	0	941.2 (0.61)
12	5	0.90	12	52.5	0.2	34	0	968.9 (0.63)
12	6	0.90	12	54.0	0.2	35	0	968.5 (0.63)
12	8	0.90	12	54.0	0.2	35	0	1001.6 (0.65)
12	10	0.90	12	57.5	0.2	37	0	1019.5 (0.66)
12	12	0.90	12	62.5	0.3	40	0	1041.7 (0.68)
12	14	0.90	12	64.5	0.3	41	0	1125.9 (0.73)
12	16	0.90	12	64.5	0.3	41	0	1152.0 (0.75)
12	20	0.90	12	73.5	0.3	47	0	1164.3 (0.76)
12	24	0.90	12	75.5	0.3	49	0	1170.5 (0.76)
12	30	0.90	12	87.0	0.3	56	0	1187.3 (0.77)
12	40	0.90	12	99.5	0.4	64	0	1202.9 (0.78)
14	1	0.91	12	55.5	0.0	30	0	592.8 (0.33)
14	2	0.91	12	55.5	0.0	30	0	907.9 (0.51)
14	3	0.91	12	57.5	0.2	32	0	1031.4 (0.58)
14	4	0.91	12	55.5	0.3	30	0	1074.0 (0.60)
14	5	0.91	12	61.0	0.3	34	0	1085.3 (0.61)
14	6	0.91	12	61.5	0.3	34	0	1151.9 (0.64)
14	8	0.91	12	61.0	0.3	34	0	1170.7 (0.65)
14	10	0.91	12	61.5	0.3	34	0	1206.8 (0.67)
14	12	0.91	12	65.0	0.3	36	0	1289.2 (0.72)
14	14	0.91	12	65.5	0.3	36	0	1284.2 (0.72)
14	16	0.91	12	65.5	0.3	36	0	1343.3 (0.75)
14	20	0.91	12	67.5	0.3	37	0	1328.7 (0.74)
14	24	0.91	12	76.0	0.3	42	0	1357.1 (0.76)
14	30	0.91	12	85.5	0.4	47	0	1360.2 (0.76)
14	40	0.91	12	91.0	0.4	50	0	1410.3 (0.79)
16	1	0.91	18	85.5	0.0	41	0	684.2 (0.33)
16	2	0.91	18	89.5	0.0	43	0	1016.9 (0.50)
16	3	0.91	18	85.5	0.1	41	0	1163.0 (0.57)
16	4	0.91	18	89.5	0.3	43	0	1217.8 (0.59)
16	5	0.91	18	90.0	0.3	43	0	1311.4 (0.64)
16	6	0.91	18	89.5	0.3	43	0	1321.6 (0.65)
16	8	0.91	18	89.5	0.3	43	0	1367.9 (0.67)
16	10	0.91	18	92.5	0.3	45	0	1384.6 (0.68)
16	12	0.91	18	92.5	0.3	45	0	1411.6 (0.69)
16	14	0.91	18	92.5	0.3	45	0	1434.8 (0.70)
16	16	0.91	18	92.5	0.4	45	0	1448.8 (0.71)
16	20	0.91	18	92.5	0.3	45	0	1524.0 (0.74)
16	24	0.91	18	92.5	0.4	45	0	1559.6 (0.76)
16	30	0.91	18	95.5	0.4	46	0	1601.5 (0.78)
16	40	0.91	18	115.5	0.4	56	0	1631.3 (0.80)
20	1	0.92	18	97.5	0.0	38	0	697.5 (0.27)
20	2	0.92	18	97.5	0.0	38	0	1175.0 (0.46)
20	3	0.92	18	97.5	0.0	38	0	1363.1 (0.53)
20	4	0.92	18	97.5	0.2	38	0	1448.8 (0.57)
20	5	0.92	18	97.5	0.3	38	0	1557.4 (0.61)
20	6	0.92	18	97.5	0.4	38	0	1576.9 (0.62)
20	8	0.92	18	102.0	0.4	39	0	1643.5 (0.64)
20	10	0.92	18	107.0	0.4	41	0	1681.0 (0.66)
20	12	0.92	18	108.0	0.4	42	0	1712.1 (0.67)
20	14	0.92	18	108.0	0.4	42	0	1719.3 (0.67)
20	16	0.92	18	108.0	0.4	42	0	1747.5 (0.68)
20	20	0.92	18	112.5	0.4	43	0	1866.8 (0.73)
20	24	0.92	18	114.0	0.4	44	0	1924.5 (0.75)
20	30	0.92	18	117.5	0.5	45	0	1972.4 (0.77)
20	40	0.92	18	124.5	0.5	48	0	1985.0 (0.78)
24	1	0.92	18	97.5	0.0	31	0	701.6 (0.23)
24	2	0.92	18	97.5	0.0	31	0	1176.5 (0.38)
24	3	0.92	18	97.5	0.0	31	0	1575.3 (0.51)
24	4	0.92	18	97.5	0.1	31	0	1705.3 (0.56)
24	5	0.92	18	97.5	0.3	31	0	1770.1 (0.58)
24	6	0.92	18	97.5	0.4	31	0	1834.8 (0.60)
24	8	0.92	18	101.5	0.5	33	0	1939.9 (0.63)
24	10	0.92	18	106.0	0.5	34	0	1997.2 (0.65)
24	12	0.92	18	106.0	0.5	34	0	2031.2 (0.66)
24	14	0.92	18	106.0	0.5	34	0	2080.7 (0.68)
24	16	0.92	18	107.5	0.5	34	0	2082.9 (0.68)
24	20	0.92	18	112.5	0.5	36	0	2217.5 (0.72)
24	24	0.92	18	114.0	0.6	37	0	2263.7 (0.74)
24	30	0.92	18	117.5	0.6	38	0	2336.7 (0.76)
24	40	0.92	18	124.5	0.6	40	0	2342.4 (0.76)
30	1	0.93	24	152.5	0.0	39	0	879.1 (0.23)
30	2	0.93	24	152.5	0.0	39	0	1349.5 (0.35)
30	3	0.93	24	152.5	0.0	39	0	1854.7 (0.48)
30	4	0.93	24	152.5	0.0	39	0	2007.0 (0.52)
30	5	0.93	24	152.5	0.1	39	0	2209.4 (0.58)
30	6	0.93	24	154.0	0.3	40	0	2283.0 (0.59)
30	8	0.93	24	154.0	0.6	40	0	2395.4 (0.62)
30	10	0.93	24	154.0	0.6	40	0	2481.5 (0.65)
30	12	0.93	24	160.5	0.6	41	0	2528.5 (0.66)
30	14	0.93	24	166.0	0.7	43	0	2612.5 (0.68)
30	16	0.93	24	166.0	0.6	43	0	2630.7 (0.69)
30	20	0.93	24	166.0	0.6	43	0	2664.7 (0.69)
30	24	0.93	24	166.0	0.7	43	0	2766.5 (0.72)
30	30	0.93	24	177.5	0.7	46	0	2953.0 (0.77)
30	40	0.93	24	181.5	0.7	47	0	3044.0 (0.79)
40	1	0.94	24	180.0	0.0	35	0	908.3 (0.18)
40	2	0.94	24	180.0	0.0	35	0	1388.0 (0.27)
40	3	0.94	24	180.0	0.0	35	0	1978.6 (0.39)
40	4	0.94	24	180.0	0.0	35	0	2464.2 (0.48)
40	5	0.94	24	180.0	0.0	35	0	2636.0 (0.51)
40	6	0.94	24	180.0	0.0	35	0	2820.7 (0.55)
40	8	0.94	24	180.0	0.3	35	0	2985.4 (0.58)
40	10	0.94	24	180.0	0.7	35	0	3162.1 (0.62)
40	12	0.94	24	180.0	0.9	35	0	3221.8 (0.63)
40	14	0.94	24	184.0	0.9	35	0	3329.1 (0.65)
40	16	0.94	24	184.5	0.9	36	0	3366.7 (0.66)
40	20	0.94	24	184.5	0.9	36	0	3469.3 (0.68)
40	24	0.94	24	184.5	0.9	36	0	3568.9 (0.70)
40	30	0.94	24	200.5	0.9	39	0	3841.8 (0.75)
40	40	0.94	24	247.5	0.9	48	0	3835.7 (0.75)
50	1	0.94	30	227.0	0.0	35	0	961.6 (0.15)
50	2	0.94	30	227.0	0.0	35	0	1581.0 (0.25)
50	3	0.94	30	227.0	0.0	35	0	2038.0 (0.32)
50	4	0.94	30	227.0	0.0	35	0	2585.5 (0.40)
50	5	0.94	30	227.0	0.0	35	0	3094.2 (0.48)
50	6	0.94	30	227.0	0.0	35	0	3263.6 (0.51)
50	8	0.94	30	227.0	0.1	35	0	3645.8 (0.57)
50	10	0.94	30	227.0	0.4	35	0	3759.5 (0.59)
50	12	0.94	30	227.0	0.7	35	0	3913.0 (0.61)
50	14	0.94	30	227.0	1.1	35	0	4056.8 (0.63)
50	16	0.94	30	236.0	1.1	36	0	4086.1 (0.64)
50	20	0.94	30	238.5	1.1	37	0	4217.3 (0.66)
50	24	0.94	30	238.5	1.1	37	0	4270.8 (0.67)
50	30	0.94	30	238.5	1.1	37	0	4510.9 (0.70)
50	40	0.94	30	273.0	1.1	42	0	4961.3 (0.78)
60	1	0.95	36	332.0	0.0	43	0	535.7 (0.07)
60	2	0.95	36	332.0	0.0	43	0	1791.2 (0.23)
60	3	0.95	36	339.5	0.2	44	0	2344.3 (0.31)
60	4	0.95	36	339.5	0.2	44	0	2939.0 (0.38)
60	5	0.95	36	339.5	0.2	44	0	3539.7 (0.46)
60	6	0.95	36	339.5	0.2	44	0	4077.3 (0.53)
60	8	0.95	36	339.5	0.2	44	0	4228.9 (0.55)
60	10	0.95	36	339.5	0.3	44	0	4587.5 (0.60)
60	12	0.95	36	339.5	0.7	44	0	4667.1 (0.61)
60	14	0.95	36	339.5	1.0	44	0	4824.6 (0.63)
60	16	0.95	36	339.5	1.3	44	0	5025.2 (0.65)
60	20	0.95	36	339.5	1.9	44	0	5112.3 (0.67)
60	24	0.95	36	339.5	1.9	44	0	5189.8 (0.68)
60	30	0.95	36	369.0	2.0	48	0	5308.3 (0.69)
60	40	0.95	36	429.0	2.1	55	0	5753.1 (0.75)
